,X,Y,Z,represx,represy,represz,repres,cat
move_n_roost,-0.06551347163370652,0.1001744703253219,-5.665355960852244,7.321672588206667e-05,0.00017118400626106147,0.5475244039598561,0.5477688046919993,MVN
move_o_heatwave,4.58224674143124,-0.29685701440928436,25.962287113917093,0.01166019334394578,4.8937687147425666e-05,0.37431282412602923,0.38602195515712245,MVO
move_n_heatwave,-0.8651794546758269,0.056049925797553635,-4.901970294236095,0.011660193343945746,4.893768714741949e-05,0.3743128241260296,0.3860219551571228,MVN
move_o_fireblast,13.01827685726688,3.224823139132325,4.7068891121643395,0.14839572880479532,0.009105969619861884,0.019399133351015698,0.1769008317756729,MVO
move_n_fireblast,-3.875670209415328,-0.9600618505813827,-1.4012875982779327,0.14839572880479507,0.009105969619861947,0.01939913335101568,0.1769008317756727,MVN
move_o_fly,2.3371241187260527,2.3126401527946174,29.556006800886465,0.0031002910531290544,0.0030356733353713514,0.4958272919584354,0.5019632563469358,MVO
move_n_fly,-0.45102395273660567,-0.44629897685510544,-5.703790786135984,0.003100291053129037,0.0030356733353714,0.49582729195843456,0.501963256346935,MVN
move_o_uturn,-0.7521944942405461,0.21382873795080148,18.483981213963904,0.00035659446880196655,2.8816846117835426e-05,0.21533039591481187,0.2157158072297317,MVO
move_n_uturn,0.16118453448011902,-0.04582044384660333,-3.960853117277981,0.0003565944688019752,2.8816846117839204e-05,0.2153303959148119,0.21571580722973172,MVN
move_o_flamethrower,11.84010799920649,3.007652140978613,5.417531814488926,0.1417852789660543,0.009149029433836215,0.02968402271107849,0.180618331110969,MVO
move_n_flamethrower,-4.071499588659936,-1.0342519219966015,-1.8629457227689192,0.14178527896605414,0.009149029433836277,0.029684022711078492,0.18061833111096892,MVN
move_o_razorwind,6.593404835816431,-7.289826155999107,18.559303100495583,0.005901310497144963,0.007213787156292652,0.046757610621185726,0.05987270827462334,MVO
move_n_razorwind,-0.3043109924222954,0.3364535148922637,-0.8565832200228731,0.005901310497144908,0.007213787156292531,0.046757610621185705,0.05987270827462314,MVN
move_o_facade,3.1809039243535246,2.599499455143156,1.505451980947289,0.3191424523657146,0.21313900575832234,0.07148538969754115,0.6037668478215781,MVO
move_n_facade,-34.11245243013605,-27.877390708604217,-16.144674692227824,0.3191424523657144,0.21313900575832292,0.07148538969754119,0.6037668478215785,MVN
move_o_endeavor,8.378134471981065,-0.38392094375590313,-0.5965033424640755,0.04604289577123411,9.668332676020166e-05,0.00023339617783951032,0.046372975275833825,MVO
move_n_endeavor,-1.8685048102979338,0.08562265652109746,0.13303311954234848,0.04604289577123403,9.668332676019435e-05,0.00023339617783951276,0.046372975275833735,MVN
move_o_quickattack,2.2144537026459323,-1.851486874619504,12.022568459270751,0.002904977099004868,0.0020307234241595507,0.0856256774516474,0.09056137797481181,MVO
move_n_quickattack,-0.4460207104269182,0.37291431750286497,-2.4215067214785613,0.0029049770990048534,0.002030723424159514,0.08562567745164737,0.09056137797481173,MVN
move_o_protect,3.074635398536776,2.5538855296664367,1.463928566896648,0.30981674833905914,0.2137570761739033,0.07023561942022424,0.5938094439331867,MVO
move_n_protect,-34.26022301226691,-28.457581616283193,-16.312346888276927,0.3098167483390587,0.21375707617390383,0.07023561942022413,0.5938094439331867,MVN
move_o_boomburst,3.366677643996468,-6.636536694873984,28.656018623697946,0.0004975644582346505,0.0019334336831610122,0.0360477350027087,0.03847873314410436,MVO
move_n_boomburst,-0.05024892005964757,0.09905278649065319,-0.4277017705029543,0.0004975644582346271,0.0019334336831608857,0.03604773500270871,0.03847873314410422,MVN
move_o_bravebird,-3.021024108922552,-7.668237932312031,34.85909550719538,0.0010671490076181542,0.006875556294523609,0.14208522229301068,0.15002792759515243,MVO
move_n_bravebird,0.12010187588988938,0.3048534957799869,-1.3858356012034858,0.0010671490076181911,0.006875556294523523,0.14208522229301085,0.15002792759515257,MVN
move_o_blizzard,8.752923523029583,4.4876773145752304,-8.663853219983359,0.08359176539848664,0.021973562458933612,0.08189915133778754,0.1874644791952078,MVO
move_n_blizzard,-3.2470522746722628,-1.664783519923073,3.2140100654776984,0.08359176539848655,0.021973562458933706,0.08189915133778757,0.1874644791952078,MVN
move_o_poweruppunch,14.595097186876753,7.835515305735547,-10.573614829838723,0.2916559468127898,0.08406050217409926,0.15307484408642055,0.5287912930733096,MVO
move_n_poweruppunch,-6.7942693800977985,-3.64756746991138,4.922200006993888,0.29165594681278967,0.08406050217409945,0.1530748440864205,0.5287912930733096,MVN
move_o_focuspunch,15.360179258370515,7.988959498360481,-12.137405029272486,0.29739719350749216,0.0804497569745099,0.18569319434194523,0.5635401448239473,MVO
move_n_focuspunch,-6.5829339678730765,-3.423839785011639,5.201745012545352,0.29739719350749205,0.0804497569745101,0.1856931943419453,0.5635401448239474,MVN
move_o_icebeam,7.226583801997691,6.321419424931093,-7.745138235440822,0.06957883893179137,0.05324027672027398,0.07992256946110196,0.2027416851131673,MVO
move_n_icebeam,-3.2735806966314303,-2.8635489702679346,3.508481422891996,0.06957883893179127,0.05324027672027412,0.07992256946110193,0.2027416851131673,MVN
move_o_brickbreak,14.602225533014824,2.7152662497452855,-5.413637697400345,0.4180882167000571,0.014456217268638813,0.057465633566105845,0.49001006753480175,MVO
move_n_brickbreak,-9.73481702200988,-1.8101774998301947,3.6090917982668964,0.41808821670005664,0.014456217268638875,0.0574656335661058,0.4900100675348013,MVN
move_o_surf,11.322949518496939,-0.6943934099255207,-7.034612041891375,0.11226219681497045,0.0004222071419436852,0.04333059938520446,0.1560150033421186,MVO
move_n_surf,-3.370954436804431,0.20672780906179267,2.0942738139981962,0.11226219681497042,0.00042220714194367076,0.0433305993852045,0.1560150033421186,MVN
move_o_icepunch,12.59495580230962,13.34382905052884,-15.569818355279724,0.1530924239386395,0.17183884413255948,0.23395239503421533,0.5588836631054144,MVO
move_n_icepunch,-4.132719872632843,-4.37844390720478,5.10884664782616,0.15309242393863942,0.1718388441325598,0.23395239503421533,0.5588836631054146,MVN
move_o_waterfall,4.311521493908824,-0.436424601716737,-6.855160463601937,0.00791578883417339,8.110573002867287e-05,0.020010979146508713,0.028007873710710778,MVO
move_n_waterfall,-0.6242270176366297,0.06318605344720118,0.9924979795787318,0.00791578883417336,8.11057300286648e-05,0.020010979146508734,0.028007873710710757,MVN
move_o_bellydrum,12.178807015435313,5.665245456158818,-15.691530263178203,0.020134390088581016,0.004356788155456222,0.033424088959307596,0.05791526720334483,MVO
move_n_bellydrum,-0.5620987853277826,-0.26147286720733254,0.7242244736851475,0.020134390088580936,0.004356788155456304,0.033424088959307555,0.05791526720334479,MVN
move_o_hydropump,3.1596612221565477,-2.8486576473427396,-8.381664300140136,0.0034772109655262745,0.002826379780413274,0.02446867910070423,0.030772269846643777,MVO
move_n_hydropump,-0.3741704078869581,0.3373410371853211,0.9925655092271217,0.0034772109655262424,0.002826379780413214,0.024468679100704216,0.030772269846643673,MVN
move_o_earthquake,16.009117316600147,-2.5506954481583586,-2.853166781764674,0.4608537357974664,0.011698914102787849,0.014638030782115174,0.4871906806823694,MVO
move_n_earthquake,-9.78756461536217,1.5594299185423097,1.7443531509366967,0.46085373579746547,0.011698914102787774,0.014638030782115166,0.4871906806823684,MVN
move_o_circlethrow,23.2922128576795,1.9170717667363457,-16.527276834055048,0.033542574268258185,0.00022722265599473215,0.0168879717085892,0.05065776863284212,MVO
move_n_circlethrow,-0.48962609610737545,-0.040298805907373114,0.3474202337489047,0.03354257426825802,0.0002272226559947603,0.016887971708589185,0.050657768632841965,MVN
move_o_bodyslam,9.424926400056842,4.164051726119672,-6.396750528473417,0.19899265367317492,0.03884305145285919,0.0916642387466952,0.3294999438727293,MVO
move_n_bodyslam,-7.178570885017388,-3.1715834390652473,4.872136412878717,0.19899265367317498,0.03884305145285932,0.09166423874669523,0.3294999438727295,MVN
move_o_stealthrock,13.290213759257206,-0.09959051189095897,-3.579575695025465,0.15724310073893705,8.829652182077523e-06,0.011406982311888107,0.16865891270300723,MVO
move_n_stealthrock,-4.02270837923877,0.03014425455703007,1.0834731030919993,0.15724310073893696,8.829652182075478e-06,0.011406982311888114,0.16865891270300715,MVN
move_o_substitute,3.074635398536776,2.5538855296664367,1.463928566896648,0.30981674833905914,0.2137570761739033,0.07023561942022424,0.5938094439331867,MVO
move_n_substitute,-34.26022301226691,-28.457581616283193,-16.312346888276927,0.3098167483390587,0.21375707617390383,0.07023561942022413,0.5938094439331867,MVN
move_o_knockoff,4.643725855962725,1.9582840436569797,-3.2708507061569216,0.026802647949286464,0.004766459709079449,0.013297377535548783,0.0448664851939147,MVO
move_n_knockoff,-1.962411344988429,-0.8275593657295224,1.382242348626984,0.026802647949286378,0.004766459709079489,0.013297377535548783,0.04486648519391465,MVN
move_o_toxic,2.9575058010494644,2.466334559049869,1.3967592669614242,0.2982310562412319,0.20739851058739037,0.06651885716783651,0.5721484239964587,MVO
move_n_toxic,-34.28515984179563,-28.591211740096654,-16.192061131812075,0.29823105624123175,0.20739851058739076,0.06651885716783659,0.572148423996459,MVN
move_o_psyshock,-6.859597661361468,31.19933009856584,0.003026726367816368,0.024987869321275648,0.5169189780143245,4.864948634528345e-09,0.5419068522005488,MVO
move_n_psyshock,1.2385384666347112,-5.633212378907724,-0.0005464922608546807,0.024987869321275703,0.5169189780143248,4.864948634509606e-09,0.5419068522005492,MVN
move_o_moonblast,-13.471134517767393,21.238469169020618,0.9596511384335513,0.01952705866525679,0.0485372208726806,9.909580066321621e-05,0.0681633753386006,MVO
move_n_moonblast,0.4928463847963694,-0.7770171647202694,-0.035109187991471724,0.01952705866525689,0.04853722087268095,9.909580066321807e-05,0.06816337533860106,MVN
move_o_trickroom,-8.583424852623116,27.69320217374981,-2.8394346478340897,0.0445677989949564,0.4639234449822525,0.004877123163544004,0.513368367140753,MVO
move_n_trickroom,1.7653852533763874,-5.69576498609039,0.5839971970722597,0.04456779899495641,0.4639234449822522,0.0048771231635439975,0.5133683671407526,MVN
move_o_calmmind,-4.175758979207261,20.254997699307346,1.0471852989818997,0.01736427538801517,0.4085547028104383,0.0010920257796981012,0.42701100397815156,MVO
move_n_calmmind,1.413839654377263,-6.857991347009579,-0.3545588020174938,0.017364275388015205,0.40855470281043876,0.001092025779698102,0.42701100397815206,MVN
move_o_psychic,-5.741483619259212,18.54097462908765,3.358329625000674,0.04574923761617252,0.47709044666941064,0.015652447005947718,0.5384921312915308,MVO
move_n_psychic,2.7091849112521835,-8.74877157822751,-1.5846663598488027,0.04574923761617257,0.47709044666941114,0.01565244700594771,0.5384921312915314,MVN
move_o_thunderwave,-1.1648810128957292,15.945569246232395,2.1814898562379974,0.0018327873244121692,0.34342269766149747,0.006427696102461625,0.35168318108837127,MVO
move_n_thunderwave,0.5349453578534059,-7.322643387754794,-1.0018000627359038,0.0018327873244121848,0.34342269766149763,0.006427696102461616,0.35168318108837143,MVN
move_o_reflect,-5.444836741326187,16.19059169999055,2.476450718665225,0.029983997920873258,0.26512168780324197,0.006202677401674541,0.30130836312578974,MVO
move_n_reflect,1.872335164013355,-5.567515722921655,-0.8515858202524683,0.02998399792087334,0.26512168780324247,0.006202677401674538,0.30130836312579035,MVN
move_o_lunardance,-22.05135088494501,33.05851206868484,3.046236330440964,0.004218827657912328,0.009481738852988057,8.050976731648982e-05,0.013781076278216875,MVO
move_n_lunardance,0.0650482326989543,-0.09751773471588698,-0.008985947877407086,0.004218827657912514,0.009481738852988536,8.050976731649177e-05,0.01378107627821754,MVN
move_o_lightscreen,-6.340250117447445,16.195942470311856,2.0950453178996122,0.05429523549661482,0.3542920363251324,0.00592837657906697,0.4145156484008142,MVO
move_n_lightscreen,2.9116170067247946,-7.43762164945652,-0.9621023562886623,0.05429523549661489,0.3542920363251325,0.005928376579066957,0.4145156484008144,MVN
move_o_moonlight,-11.498752683031663,20.81931331112466,1.0879096188744977,0.009370752180405846,0.030718909053633447,8.388003818849344e-05,0.04017354127222779,MVO
move_n_moonlight,0.27707837790437767,-0.5016702002680669,-0.02621468961143336,0.009370752180405874,0.03071890905363382,8.38800381884915e-05,0.04017354127222818,MVN
move_o_sludgebomb,4.340125777864432,-3.774512613759118,-0.46786256600690757,0.012600462745424174,0.009530235344020812,0.00014642608815295985,0.022277124177597942,MVO
move_n_sludgebomb,-0.9871044187922703,0.8584631576419621,0.10640917566222019,0.012600462745424135,0.009530235344020734,0.00014642608815295795,0.022277124177597828,MVN
move_o_sleeppowder,-20.49956743091909,-3.0356913564223467,2.247527760196617,0.03745385604766459,0.0008213388602011856,0.00045021221326688036,0.038725407121132656,MVO
move_n_sleeppowder,0.6211990130581561,0.09199064716431071,-0.06810690182413992,0.03745385604766481,0.0008213388602011354,0.0004502122132668806,0.03872540712113283,MVN
move_o_gigadrain,-6.937984630516183,1.533843195894034,4.354296586196531,0.029118341494890967,0.001423186765501079,0.011469275428792567,0.04201080368918461,MVO
move_n_gigadrain,1.426961377907585,-0.31547129560941456,-0.8955645460971577,0.029118341494890995,0.001423186765501108,0.01146927542879253,0.04201080368918463,MVN
move_o_leechseed,-9.119475228439107,-0.5281909769882762,-3.066751351743686,0.019412891793210686,6.512271432582399e-05,0.0021953697136838785,0.02167338422122039,MVO
move_n_leechseed,0.7237678752729468,0.041919918808590695,0.24339296442410235,0.019412891793210766,6.512271432581568e-05,0.002195369713683881,0.021673384221220462,MVN
move_o_infestation,-3.3467175911448015,3.6186357535928075,-4.721876713803897,0.003901109431652602,0.004560786472702107,0.007765676366225725,0.016227572270580436,MVO
move_n_infestation,0.396321820003991,-0.42852265503073017,0.5591696108451985,0.003901109431652628,0.00456078647270217,0.007765676366225727,0.016227572270580526,MVN
move_o_superpower,15.307455441299277,-3.841290904089309,-3.309779490622,0.21903889365211776,0.013793345832271094,0.010240315807985031,0.2430725552923739,MVO
move_n_superpower,-4.865160256536977,1.2208754036252814,1.0519454195000153,0.21903889365211762,0.013793345832271035,0.010240315807985033,0.2430725552923737,MVN
move_o_playrough,6.069766813089608,-1.2074230427808055,-4.624017349808647,0.003964354644758021,0.00015687271207726842,0.002300739216427372,0.006421966573262662,MVO
move_n_playrough,-0.22206463950327665,0.044174013760270525,0.16917136645641334,0.003964354644757956,0.00015687271207724804,0.002300739216427354,0.0064219665732625575,MVN
move_o_nightslash,8.8841015337777,-7.883453551975529,5.110850833593756,0.030077810655035654,0.023683845576900946,0.009954182660607614,0.06371583889254422,MVO
move_n_nightslash,-1.1510962120177077,1.0214441479303815,-0.6622032641533435,0.03007781065503562,0.02368384557690084,0.009954182660607611,0.06371583889254408,MVN
move_o_psychocut,-1.0196422137331194,22.30503947717486,-6.052070592091965,9.266223208793215e-05,0.0443417812904046,0.0032644882755494815,0.047698931798042014,MVO
move_n_psychocut,0.0308982489010054,-0.6759102871871198,0.18339607854824108,9.26622320879428e-05,0.044341781290404954,0.00326448827554947,0.04769893179804236,MVN
